strategy_name,total_patients_processed,mean_wait_time_minutes,max_wait_time_minutes,nurse_utilization_percent,machine_utilization_percent,avg_session_time_minutes,sessions_truncated_count,failed_patients_count
FIFO,18,5.666666666666667,17.0,0.25,0.6611111111111111,238.94444444444446,2,0
FIXED,18,35.888888888888886,127.0,0.25,0.7029166666666666,230.11111111111111,8,0
FIFO,18,34.75,72.0,0.4444444444444444,0.6277777777777778,228.1875,6,2
FIXED,18,57.888888888888886,104.0,0.25,0.36125,223.33333333333334,6,9
FIFO,16,7.6875,28.0,0.2962962962962963,0.59,238.625,2,0
FIXED,16,55.4,123.0,0.2777777777777778,0.5833333333333334,217.8,9,1
FIFO,18,4.277777777777778,18.0,0.3333333333333333,0.6561111111111111,238.16666666666666,3,0
FIXED,18,44.0,125.0,0.2962962962962963,0.61375,225.0,9,2
FIFO,18,38.5,75.0,0.4444444444444444,0.63875,231.0,6,2
FIXED,18,65.9,135.0,0.2777777777777778,0.40194444444444444,222.3,6,8
FIFO,18,22.625,63.0,0.4444444444444444,0.6002777777777778,228.1875,6,2
FIXED,18,54.666666666666664,133.0,0.25,0.35833333333333334,218.66666666666666,6,9
FIFO,17,18.176470588235293,34.0,0.3148148148148148,0.6760233918128655,238.47058823529412,3,0
FIXED,17,54.25,146.0,0.2962962962962963,0.6611111111111111,225.9375,8,1
FIFO,18,2.8333333333333335,13.0,0.25,0.6540277777777778,239.0,3,0
FIXED,18,50.111111111111114,119.0,0.25,0.7127777777777777,222.11111111111111,11,0
FIFO,17,1.8823529411764706,11.0,0.2361111111111111,0.6177777777777778,239.8235294117647,1,0
FIXED,17,44.8235294117647,108.0,0.2361111111111111,0.67,228.8235294117647,8,0
FIFO,16,1.375,7.0,0.2222222222222222,0.6108187134502924,240.0,0,0
FIXED,16,57.0,117.0,0.20833333333333334,0.6326023391812865,228.86666666666667,9,1
FIFO,16,6.4375,22.0,0.2222222222222222,0.5915277777777778,240.0,0,0
FIXED,16,41.8125,95.0,0.2222222222222222,0.6294444444444445,236.625,5,0
FIFO,18,15.722222222222221,31.0,0.3333333333333333,0.6779166666666666,239.16666666666666,3,0
FIXED,18,65.0625,134.0,0.2962962962962963,0.65,224.4375,9,2
FIFO,18,2.388888888888889,16.0,0.25,0.6531944444444444,240.0,0,0
FIXED,18,49.111111111111114,137.0,0.25,0.7125,229.44444444444446,8,0
FIFO,17,34.875,67.0,0.4444444444444444,0.6340277777777777,230.4375,6,1
FIXED,17,61.63636363636363,126.0,0.3055555555555556,0.44430555555555556,221.45454545454547,6,6
FIFO,17,1.411764705882353,11.0,0.2361111111111111,0.6494152046783626,239.88235294117646,1,0
FIXED,17,35.875,122.0,0.2222222222222222,0.6521929824561403,233.25,7,1
FIFO,18,36.0,66.0,0.4444444444444444,0.6323611111111112,229.5,6,2
FIXED,18,74.9,109.0,0.2777777777777778,0.4025,222.0,6,8
FIFO,17,32.875,64.0,0.4444444444444444,0.62875,230.0625,6,1
FIXED,17,69.4,126.0,0.2777777777777778,0.40444444444444444,219.9,6,7
FIFO,17,36.75,90.0,0.4444444444444444,0.6319444444444444,227.625,6,1
FIXED,17,51.166666666666664,110.0,0.3333333333333333,0.475,223.0,6,5
FIFO,17,7.352941176470588,20.0,0.2361111111111111,0.6301388888888889,239.64705882352942,1,0
FIXED,17,56.705882352941174,114.0,0.2361111111111111,0.6916666666666667,223.58823529411765,11,0
FIFO,17,16.11764705882353,33.0,0.2361111111111111,0.6268055555555555,240.0,0,0
FIXED,17,53.64705882352941,116.0,0.2361111111111111,0.66125,233.0,6,0
FIFO,18,4.0,14.0,0.25,0.6598611111111111,239.94444444444446,1,0
FIXED,18,38.05555555555556,97.0,0.25,0.7101388888888889,229.0,9,0
FIFO,18,28.875,62.0,0.4444444444444444,0.6179166666666667,230.0625,6,2
FIXED,18,69.27272727272727,136.0,0.3055555555555556,0.44319444444444445,219.8181818181818,6,7
FIFO,17,30.866666666666667,75.0,0.4166666666666667,0.5763888888888888,225.8,6,2
FIXED,17,48.55555555555556,94.0,0.25,0.3525,220.33333333333334,6,8
FIFO,17,25.428571428571427,58.0,0.3888888888888889,0.5354166666666667,229.92857142857142,6,3
FIXED,17,39.3,85.0,0.2777777777777778,0.37916666666666665,225.3,6,7
FIFO,18,16.88888888888889,29.0,0.25,0.6940058479532164,239.55555555555554,2,0
FIXED,18,55.294117647058826,124.0,0.2361111111111111,0.6960526315789474,229.58823529411765,9,1
FIFO,18,36.214285714285715,68.0,0.3888888888888889,0.5543055555555556,228.85714285714286,6,4
FIXED,18,45.18181818181818,104.0,0.3055555555555556,0.42625,223.36363636363637,6,7
FIFO,17,4.352941176470588,16.0,0.3148148148148148,0.6215277777777778,239.0,2,0
FIXED,17,57.642857142857146,133.0,0.25925925925925924,0.55625,219.0,9,3
FIFO,18,11.222222222222221,22.0,0.25,0.6944444444444444,239.16666666666666,2,0
FIXED,18,53.1764705882353,128.0,0.2361111111111111,0.7027777777777777,224.1764705882353,11,1
FIFO,17,7.470588235294118,20.0,0.3148148148148148,0.6616959064327486,239.47058823529412,1,0
FIXED,17,70.71428571428571,158.0,0.25925925925925924,0.6020467836257309,215.35714285714286,9,3
FIFO,17,2.588235294117647,11.0,0.2361111111111111,0.61875,239.47058823529412,1,0
FIXED,17,44.529411764705884,103.0,0.2361111111111111,0.6633333333333333,226.64705882352942,9,0
FIFO,17,3.7058823529411766,23.0,0.3148148148148148,0.6175,238.0,3,0
FIXED,17,50.46666666666667,118.0,0.2777777777777778,0.5813888888888888,220.2,9,2
FIFO,17,28.1875,55.0,0.4444444444444444,0.6864197530864198,231.0,6,1
FIXED,17,74.125,128.0,0.2222222222222222,0.36867283950617286,217.875,6,9
FIFO,17,26.875,64.0,0.4444444444444444,0.61625,230.4375,6,1
FIXED,17,56.333333333333336,110.0,0.3333333333333333,0.4786111111111111,222.25,6,5
FIFO,18,3.2777777777777777,17.0,0.25,0.6536111111111111,238.55555555555554,4,0
FIXED,18,53.94444444444444,144.0,0.25,0.695,220.5,12,0
FIFO,18,2.8333333333333335,13.0,0.25,0.6556944444444445,240.0,0,0
FIXED,18,49.611111111111114,142.0,0.25,0.7038888888888889,226.38888888888889,10,0
FIFO,17,25.125,63.0,0.4444444444444444,0.6094444444444445,229.125,6,1
FIXED,17,56.666666666666664,125.0,0.25,0.35944444444444446,220.66666666666666,6,8
FIFO,17,13.411764705882353,42.0,0.3148148148148148,0.6720760233918128,237.35294117647058,4,0
FIXED,17,48.75,129.0,0.2962962962962963,0.6634502923976608,222.9375,9,1
FIFO,17,5.764705882352941,14.0,0.2361111111111111,0.6205555555555555,239.8235294117647,2,0
FIXED,17,45.1764705882353,118.0,0.2361111111111111,0.6609722222222222,228.64705882352942,9,0
FIFO,18,21.555555555555557,43.0,0.25,0.67,239.0,4,0
FIXED,18,57.388888888888886,136.0,0.25,0.7095833333333333,225.33333333333334,10,0
FIFO,17,11.823529411764707,26.0,0.3148148148148148,0.6256944444444444,238.05882352941177,3,0
FIXED,17,60.266666666666666,142.0,0.2777777777777778,0.5843055555555555,222.4,9,2
FIFO,16,8.5625,31.0,0.2962962962962963,0.5930555555555556,238.4375,2,0
FIXED,16,58.333333333333336,148.0,0.2777777777777778,0.5916666666666667,220.2,9,1
FIFO,16,32.75,60.0,0.4444444444444444,0.6147222222222222,228.9375,6,0
FIXED,16,63.77777777777778,138.0,0.25,0.3491666666666667,216.66666666666666,6,7
FIFO,17,23.625,66.0,0.4444444444444444,0.6040277777777778,228.1875,6,1
FIXED,17,42.666666666666664,122.0,0.25,0.34430555555555553,222.0,6,8
FIFO,16,23.5,47.0,0.4444444444444444,0.6106944444444444,231.5625,5,0
FIXED,16,53.45454545454545,105.0,0.3055555555555556,0.4519444444444444,226.0909090909091,6,5
FIFO,17,1.5294117647058822,6.0,0.2361111111111111,0.6158333333333333,240.0,0,0
FIXED,17,51.529411764705884,122.0,0.2361111111111111,0.6720833333333334,225.35294117647058,10,0
FIFO,17,35.8,64.0,0.4166666666666667,0.5836111111111111,227.0,6,2
FIXED,17,47.55555555555556,86.0,0.25,0.34291666666666665,222.66666666666666,6,8
FIFO,17,34.6875,59.0,0.4444444444444444,0.6269444444444444,231.0,6,1
FIXED,17,56.09090909090909,126.0,0.3055555555555556,0.43472222222222223,221.72727272727272,6,6
FIFO,18,13.777777777777779,26.0,0.3333333333333333,0.6738888888888889,237.88888888888889,3,0
FIXED,18,50.72222222222222,154.0,0.3333333333333333,0.7002777777777778,222.83333333333334,9,0
FIFO,18,11.0,21.0,0.3333333333333333,0.6734722222222222,238.38888888888889,3,0
FIXED,18,59.8,136.0,0.2777777777777778,0.6,221.8,9,3
FIFO,16,24.6875,68.0,0.4444444444444444,0.6051388888888889,227.625,6,0
FIXED,16,46.7,96.0,0.2777777777777778,0.3902777777777778,226.8,6,6
FIFO,16,7.875,22.0,0.2222222222222222,0.6118421052631579,240.0,0,0
FIXED,16,40.6,110.0,0.20833333333333334,0.6019005847953216,235.6,6,1
FIFO,18,12.722222222222221,25.0,0.25,0.6640277777777778,240.0,0,0
FIXED,18,65.61111111111111,130.0,0.25,0.7293055555555555,227.66666666666666,9,0
FIFO,17,23.764705882352942,42.0,0.3148148148148148,0.6792397660818713,238.41176470588235,2,0
FIXED,17,60.1764705882353,150.0,0.3148148148148148,0.7065789473684211,225.7058823529412,8,0
FIFO,16,33.75,52.0,0.4444444444444444,0.6272222222222222,230.8125,6,0
FIXED,16,58.666666666666664,109.0,0.3333333333333333,0.47305555555555556,223.75,6,4
FIFO,17,18.176470588235293,29.0,0.2361111111111111,0.6323611111111112,240.0,0,0
FIXED,17,51.8235294117647,109.0,0.2361111111111111,0.6675,232.47058823529412,7,0
FIFO,16,29.5,58.0,0.4444444444444444,0.6084722222222222,227.625,6,0
FIXED,16,58.125,127.0,0.2222222222222222,0.31083333333333335,213.375,6,8
FIFO,17,7.647058823529412,20.0,0.3148148148148148,0.6263888888888889,238.23529411764707,3,0
FIXED,17,58.06666666666667,136.0,0.2777777777777778,0.585,217.4,9,2
FIFO,18,9.5,22.0,0.25,0.7071637426900584,240.0,0,0
FIXED,18,53.76470588235294,122.0,0.2361111111111111,0.7273391812865497,231.2941176470588,8,1
FIFO,18,31.4375,69.0,0.4444444444444444,0.6256944444444444,230.25,6,2
FIXED,18,47.57142857142857,115.0,0.3888888888888889,0.5476388888888889,224.57142857142858,6,4
FIFO,16,3.3125,16.0,0.2222222222222222,0.610233918128655,240.0,0,0
FIXED,16,43.06666666666667,129.0,0.20833333333333334,0.6111111111111112,233.13333333333333,6,1
FIFO,18,9.166666666666666,29.0,0.3333333333333333,0.6995614035087719,236.77777777777777,4,0
FIXED,18,50.3125,145.0,0.2962962962962963,0.6625730994152047,223.3125,9,2
FIFO,18,12.722222222222221,32.0,0.3333333333333333,0.7087719298245614,236.61111111111111,4,0
FIXED,18,51.61538461538461,113.0,0.24074074074074073,0.5371345029239766,221.53846153846155,9,5
FIFO,16,32.75,65.0,0.4444444444444444,0.6270833333333333,229.875,6,0
FIXED,16,62.36363636363637,112.0,0.3055555555555556,0.43666666666666665,219.8181818181818,6,5
FIFO,16,3.0625,9.0,0.2222222222222222,0.6483024691358025,240.0,0,0
FIXED,16,56.714285714285715,129.0,0.19444444444444445,0.6101851851851852,228.42857142857142,8,2
FIFO,18,44.875,83.0,0.4444444444444444,0.6452777777777777,228.375,6,2
FIXED,18,63.0,153.0,0.3333333333333333,0.48833333333333334,223.25,6,6
FIFO,16,2.25,9.0,0.2222222222222222,0.5827777777777777,240.0,0,0
FIXED,16,25.8125,93.0,0.2222222222222222,0.6077777777777778,236.9375,5,0
FIFO,17,6.0,20.0,0.2361111111111111,0.6208333333333333,236.94117647058823,4,0
FIXED,17,29.647058823529413,125.0,0.2361111111111111,0.6486111111111111,227.05882352941177,9,0
FIFO,16,15.4375,37.0,0.2962962962962963,0.6075,237.9375,3,0
FIXED,16,54.125,146.0,0.2962962962962963,0.6497222222222222,223.3125,9,0
FIFO,17,5.235294117647059,17.0,0.2361111111111111,0.6172222222222222,238.8235294117647,3,0
FIXED,17,56.76470588235294,116.0,0.2361111111111111,0.6595833333333333,220.41176470588235,12,0
FIFO,17,10.058823529411764,23.0,0.3148148148148148,0.6365277777777778,239.76470588235293,2,0
FIXED,17,66.625,145.0,0.2962962962962963,0.6566666666666666,220.875,9,1
FIFO,17,28.5,68.0,0.4444444444444444,0.6437134502923977,226.6875,6,1
FIXED,17,57.0,83.0,0.25,0.3678362573099415,220.66666666666666,6,8
FIFO,17,1.4705882352941178,10.0,0.2361111111111111,0.6168055555555556,239.76470588235293,1,0
FIXED,17,45.588235294117645,117.0,0.2361111111111111,0.6683333333333333,228.47058823529412,9,0
FIFO,16,5.8125,14.0,0.2222222222222222,0.5891666666666666,240.0,0,0
FIXED,16,39.125,106.0,0.2222222222222222,0.6277777777777778,234.375,7,0
FIFO,16,2.125,9.0,0.2222222222222222,0.6131578947368421,240.0,0,0
FIXED,16,29.933333333333334,97.0,0.20833333333333334,0.6043859649122807,236.46666666666667,4,1
FIFO,17,8.882352941176471,23.0,0.3148148148148148,0.6593567251461988,238.52941176470588,2,0
FIXED,17,68.35714285714286,143.0,0.25925925925925924,0.5953216374269006,218.35714285714286,9,3
FIFO,17,2.588235294117647,7.0,0.2361111111111111,0.61875,240.0,0,0
FIXED,17,62.64705882352941,135.0,0.2361111111111111,0.6933333333333334,225.05882352941177,11,0
FIFO,16,3.125,12.0,0.2222222222222222,0.6486111111111111,239.5625,2,0
FIXED,16,39.785714285714285,106.0,0.19444444444444445,0.591820987654321,232.14285714285714,8,2
FIFO,18,37.375,81.0,0.4444444444444444,0.6714912280701755,230.25,6,2
FIXED,18,76.55555555555556,150.0,0.25,0.39941520467836256,218.33333333333334,6,9
FIFO,18,10.777777777777779,29.0,0.3333333333333333,0.6679166666666667,237.55555555555554,3,0
FIXED,18,53.88235294117647,151.0,0.3148148148148148,0.6633333333333333,220.05882352941177,9,1
FIFO,18,37.875,65.0,0.4444444444444444,0.6352777777777778,228.0,6,2
FIXED,18,57.333333333333336,136.0,0.25,0.3552777777777778,220.0,6,9
FIFO,18,4.555555555555555,18.0,0.25,0.6597222222222222,239.33333333333334,1,0
FIXED,18,48.611111111111114,115.0,0.25,0.7145833333333333,225.66666666666666,9,0
FIFO,16,25.625,61.0,0.4444444444444444,0.6126388888888888,230.0625,6,0
FIXED,16,44.3,114.0,0.2777777777777778,0.39319444444444446,226.2,6,6
FIFO,17,9.411764705882353,24.0,0.2361111111111111,0.6692982456140351,239.88235294117646,1,0
FIXED,17,34.1875,94.0,0.2222222222222222,0.6695906432748538,235.9375,5,1
FIFO,16,41.5,72.0,0.4444444444444444,0.6397222222222222,230.25,6,0
FIXED,16,51.166666666666664,85.0,0.3333333333333333,0.4822222222222222,227.5,6,4
FIFO,17,4.882352941176471,13.0,0.2361111111111111,0.6193055555555556,239.94117647058823,1,0
FIXED,17,51.11764705882353,123.0,0.2361111111111111,0.6604166666666667,226.64705882352942,10,0
FIFO,18,34.75,67.0,0.4444444444444444,0.6330555555555556,230.25,6,2
FIXED,18,79.66666666666667,128.0,0.25,0.3761111111111111,220.0,6,9
FIFO,17,4.176470588235294,9.0,0.2361111111111111,0.6177777777777778,240.0,0,0
FIXED,17,48.470588235294116,109.0,0.2361111111111111,0.6636111111111112,230.11764705882354,8,0
FIFO,17,15.058823529411764,35.0,0.3148148148148148,0.6719298245614035,237.05882352941177,4,0
FIXED,17,57.285714285714285,154.0,0.25925925925925924,0.5773391812865497,221.35714285714286,9,3
FIFO,18,9.944444444444445,25.0,0.25,0.6668055555555555,236.77777777777777,5,0
FIXED,18,39.94444444444444,131.0,0.25,0.6931944444444444,224.27777777777777,11,0
FIFO,18,8.666666666666666,24.0,0.25,0.6608333333333334,240.0,0,0
FIXED,18,63.77777777777778,129.0,0.25,0.7338888888888889,224.83333333333334,10,0
FIFO,17,3.588235294117647,12.0,0.2361111111111111,0.6202777777777778,239.35294117647058,3,0
FIXED,17,32.11764705882353,93.0,0.2361111111111111,0.6454166666666666,232.47058823529412,7,0
FIFO,17,26.8125,57.0,0.4444444444444444,0.6122222222222222,228.9375,6,1
FIXED,17,56.7,144.0,0.2777777777777778,0.3938888888888889,220.5,6,7
FIFO,16,2.1875,12.0,0.2222222222222222,0.6133040935672515,240.0,0,0
FIXED,16,22.0,83.0,0.20833333333333334,0.5972222222222222,238.46666666666667,3,1
FIFO,17,11.823529411764707,27.0,0.3148148148148148,0.6341666666666667,236.76470588235293,5,0
FIXED,17,58.23076923076923,115.0,0.24074074074074073,0.5131944444444444,217.6153846153846,9,4
FIFO,18,26.166666666666668,49.0,0.3333333333333333,0.6981944444444445,233.66666666666666,6,0
FIXED,18,54.4,118.0,0.2777777777777778,0.6045833333333334,223.2,9,3
FIFO,18,16.5,34.0,0.3333333333333333,0.6847222222222222,237.88888888888889,3,0
FIXED,18,55.0,137.0,0.2962962962962963,0.6413888888888889,222.9375,9,2
FIFO,17,10.882352941176471,29.0,0.3148148148148148,0.6355555555555555,238.58823529411765,3,0
FIXED,17,60.214285714285715,146.0,0.25925925925925924,0.5631944444444444,220.07142857142858,9,3
FIFO,18,38.75,64.0,0.4444444444444444,0.6333333333333333,228.9375,6,2
FIXED,18,50.5,132.0,0.2777777777777778,0.40208333333333335,224.4,6,8
FIFO,16,11.1875,25.0,0.2962962962962963,0.5991666666666666,238.875,2,0
FIXED,16,60.5,127.0,0.2962962962962963,0.6383333333333333,221.0625,9,0
FIFO,18,3.8333333333333335,9.0,0.25,0.6522222222222223,239.83333333333334,1,0
FIXED,18,56.22222222222222,138.0,0.25,0.715,224.61111111111111,9,0
FIFO,17,35.6875,66.0,0.4444444444444444,0.6370833333333333,231.0,6,1
FIXED,17,63.54545454545455,114.0,0.3055555555555556,0.44208333333333333,220.63636363636363,6,6
FIFO,16,4.0,21.0,0.2222222222222222,0.5840277777777778,238.8125,2,0
FIXED,16,38.25,90.0,0.2222222222222222,0.6151388888888889,227.5625,9,0
FIFO,17,9.411764705882353,20.0,0.2361111111111111,0.6208333333333333,240.0,0,0
FIXED,17,69.70588235294117,134.0,0.2361111111111111,0.6843055555555555,222.41176470588235,10,0
FIFO,17,15.529411764705882,38.0,0.3148148148148148,0.6443055555555556,238.8235294117647,2,0
FIXED,17,63.1764705882353,140.0,0.3148148148148148,0.6711111111111111,220.94117647058823,9,0
FIFO,17,40.625,72.0,0.4444444444444444,0.6358333333333334,229.3125,6,1
FIXED,17,55.583333333333336,104.0,0.3333333333333333,0.4880555555555556,226.25,6,5
FIFO,17,5.352941176470588,14.0,0.2361111111111111,0.6179166666666667,240.0,0,0
FIXED,17,46.529411764705884,112.0,0.2361111111111111,0.6509722222222222,230.1764705882353,7,0
FIFO,17,1.2941176470588236,6.0,0.2361111111111111,0.6494152046783626,240.0,0,0
FIXED,17,41.4375,104.0,0.2222222222222222,0.6758771929824562,229.875,8,1
FIFO,17,5.647058823529412,16.0,0.2361111111111111,0.6202777777777778,240.0,0,0
FIXED,17,53.76470588235294,108.0,0.2361111111111111,0.6769444444444445,226.35294117647058,10,0
FIFO,17,3.8823529411764706,13.0,0.2361111111111111,0.6230555555555556,240.0,0,0
FIXED,17,45.76470588235294,93.0,0.2361111111111111,0.6784722222222223,231.64705882352942,7,0
FIFO,18,10.333333333333334,20.0,0.25,0.6613888888888889,240.0,0,0
FIXED,18,68.44444444444444,132.0,0.25,0.7305555555555555,226.22222222222223,10,0
FIFO,17,33.75,60.0,0.4444444444444444,0.6268055555555555,231.75,6,1
FIXED,17,72.0,145.0,0.2777777777777778,0.3993055555555556,220.5,6,7
FIFO,16,5.5625,22.0,0.2962962962962963,0.585,237.9375,3,0
FIXED,16,57.642857142857146,134.0,0.25925925925925924,0.5504166666666667,219.0,9,2
FIFO,17,0.29411764705882354,3.0,0.2361111111111111,0.6141666666666666,240.0,0,0
FIXED,17,36.94117647058823,116.0,0.2361111111111111,0.6591666666666667,234.05882352941177,6,0
FIFO,16,1.875,7.0,0.2222222222222222,0.5811111111111111,239.625,1,0
FIXED,16,41.375,118.0,0.2222222222222222,0.6070833333333333,228.625,8,0
FIFO,16,38.1875,66.0,0.4444444444444444,0.6368055555555555,230.25,6,0
FIXED,16,68.375,118.0,0.2222222222222222,0.3338888888888889,219.375,6,8
FIFO,17,2.176470588235294,10.0,0.2361111111111111,0.6176388888888888,240.0,0,0
FIXED,17,66.0,140.0,0.2361111111111111,0.6798611111111111,223.64705882352942,11,0
FIFO,16,33.9375,63.0,0.4444444444444444,0.6261111111111111,228.375,6,0
FIXED,16,67.0,139.0,0.25,0.36097222222222225,214.33333333333334,6,7
FIFO,17,25.1875,51.0,0.4444444444444444,0.6130555555555556,230.8125,6,1
FIXED,17,60.77777777777778,108.0,0.25,0.35388888888888886,225.33333333333334,6,8
FIFO,18,30.0,70.0,0.4444444444444444,0.6205555555555555,230.4375,6,2
FIXED,18,67.2,128.0,0.2777777777777778,0.40458333333333335,219.0,6,8
FIFO,16,20.375,65.0,0.4444444444444444,0.5929166666666666,226.6875,6,0
FIXED,16,58.55555555555556,121.0,0.25,0.3486111111111111,220.33333333333334,6,7
FIFO,18,30.625,61.0,0.4444444444444444,0.6204166666666666,229.6875,6,2
FIXED,18,55.44444444444444,89.0,0.25,0.35680555555555554,220.0,6,9
FIFO,17,26.1875,60.0,0.4444444444444444,0.615,230.625,6,1
FIXED,17,49.625,119.0,0.2222222222222222,0.3159722222222222,222.75,6,9
FIFO,16,27.0,42.0,0.2962962962962963,0.6113888888888889,237.75,3,0
FIXED,16,69.93333333333334,105.0,0.2777777777777778,0.5936111111111111,219.0,9,1
FIFO,16,10.0,27.0,0.2962962962962963,0.5886111111111111,235.5,5,0
FIXED,16,55.666666666666664,132.0,0.2222222222222222,0.46680555555555553,221.25,9,4
FIFO,16,36.25,66.0,0.4444444444444444,0.6191666666666666,227.625,6,0
FIXED,16,62.0,137.0,0.2777777777777778,0.3838888888888889,221.1,6,6
FIFO,16,18.125,36.0,0.2962962962962963,0.61125,239.6875,1,0
FIXED,16,79.0,141.0,0.2777777777777778,0.6186111111111111,221.6,9,1
FIFO,18,18.27777777777778,35.0,0.3333333333333333,0.6729166666666667,234.11111111111111,6,0
FIXED,18,47.0,102.0,0.2777777777777778,0.5797222222222222,222.4,9,3
FIFO,18,13.722222222222221,28.0,0.3333333333333333,0.6748611111111111,237.5,3,0
FIXED,18,59.92307692307692,134.0,0.24074074074074073,0.5058333333333334,222.69230769230768,9,5
FIFO,17,16.88235294117647,31.0,0.3148148148148148,0.6728070175438596,238.94117647058823,2,0
FIXED,17,57.375,143.0,0.2962962962962963,0.6640350877192982,226.25,8,1
FIFO,16,28.5,63.0,0.4444444444444444,0.6165277777777778,228.9375,6,0
FIXED,16,55.0,122.0,0.3055555555555556,0.4395833333333333,220.0909090909091,6,5
FIFO,17,9.941176470588236,26.0,0.3148148148148148,0.6327777777777778,238.05882352941177,3,0
FIXED,17,41.1764705882353,101.0,0.3148148148148148,0.6552777777777777,224.8235294117647,9,0
FIFO,17,37.9375,76.0,0.4444444444444444,0.625,229.875,6,1
FIXED,17,76.2,109.0,0.2777777777777778,0.40847222222222224,218.4,6,7
